Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompaniesRotation,PercYearsCurrManager,PercYearsLastPromotion,PercYearsCurrentRole,MonthlyIncome_cat_encode,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Gender_Male,Department_Research & Development,Attrition_Yes,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
50,8,2,2,3,2,3,3,3,1,1,18,4,3,4,3,1,3,6.0,0.75,0.25,0.75,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
38,1,4,2,4,2,4,0,3,3,0,10,4,2,9,7,1,8,0.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,1,2,3,3,3,1,1,3,4,0,9,3,3,9,7,0,7,9.0,0.7777777777777778,0.0,0.7777777777777778,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
32,3,2,3,3,3,4,3,3,4,0,10,5,3,7,7,7,7,3.3333333333333335,1.0,1.0,1.0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
47,14,4,4,3,2,1,2,3,4,0,20,2,3,7,7,1,7,10.0,1.0,0.14285714285714285,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
40,5,4,4,2,3,1,5,4,3,1,20,2,3,15,9,1,9,4.0,0.6666666666666666,0.05555555555555555,0.7222222222222222,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
53,7,3,3,4,4,3,3,3,3,0,23,3,3,5,1,1,3,10.0,0.6,0.2,0.2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
41,10,4,2,2,5,4,3,3,2,2,23,2,2,15,6,7,6,7.666666666666667,0.2857142857142857,0.5714285714285714,0.2857142857142857,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,16,4,1,3,2,1,7,3,4,0,10,1,3,2,2,2,2,1.25,1.0,1.0,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
27,10,2,4,3,3,1,1,4,3,2,9,4,2,9,7,1,7,9.0,0.7777777777777778,0.1111111111111111,0.7777777777777778,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
41,1,3,4,2,5,3,1,3,2,1,22,3,3,15,7,2,9,10.0,0.45454545454545453,0.09090909090909091,0.3181818181818182,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
50,8,4,4,3,1,2,7,3,4,1,4,2,3,2,2,2,2,0.5714285714285714,1.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
28,1,2,1,1,1,2,7,3,4,0,10,4,3,7,7,3,7,1.4285714285714286,1.0,0.42857142857142855,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
36,8,3,1,4,3,1,7,3,1,1,10,2,3,8,7,0,5,1.1111111111111112,0.625,0.0,0.875,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
38,1,3,3,3,3,3,4,3,4,0,10,4,4,1,0,0,0,2.5,0.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
44,24,3,1,1,1,3,2,3,3,0,9,5,3,5,2,1,4,4.5,0.8,0.2,0.4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
47,3,3,4,3,4,3,7,3,4,2,23,2,2,15,2,7,9,3.111111111111111,0.5909090909090909,0.5,0.09090909090909091,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,27,5,3,3,2,4,7,4,4,1,10,2,2,8,7,7,7,1.4285714285714286,0.875,0.875,0.875,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29,10,3,3,3,1,3,1,3,3,0,1,5,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
42,19,3,3,4,1,3,6,3,4,0,7,2,3,2,2,2,2,1.1666666666666667,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
43,15,3,4,2,2,4,3,3,3,1,7,5,3,2,2,2,2,2.3333333333333335,1.0,1.0,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
34,8,2,2,3,2,3,3,3,4,0,10,2,3,5,1,4,3,3.3333333333333335,0.6,0.8,0.2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,9,1,2,3,1,1,1,3,4,1,5,2,4,4,3,0,2,5.0,0.5,0.0,0.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
39,3,3,3,4,2,2,7,3,3,1,12,3,1,8,3,3,6,1.3333333333333333,0.75,0.375,0.375,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56,9,3,3,3,4,4,7,3,3,0,23,1,2,10,7,1,1,4.285714285714286,0.1,0.1,0.7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
40,2,1,4,2,1,4,0,4,4,0,5,2,2,4,2,2,3,0.0,0.75,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
27,7,3,4,2,2,1,7,3,1,0,9,2,1,7,6,0,7,1.125,1.0,0.0,0.8571428571428571,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,10,3,4,3,1,2,1,3,4,2,2,2,3,2,2,2,2,2.0,1.0,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
53,6,3,4,3,2,4,2,3,4,0,19,4,3,2,2,2,2,9.5,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
35,2,4,4,3,2,1,2,3,1,1,16,2,4,1,0,0,0,8.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,24,4,1,3,2,4,1,3,4,2,10,2,3,10,8,4,7,10.0,0.7,0.4,0.8,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
38,2,5,4,3,1,3,6,3,2,1,6,1,1,1,0,0,1,1.0,1.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
34,8,5,2,3,2,1,3,3,3,1,7,3,3,1,0,0,0,2.3333333333333335,0.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52,3,4,3,2,4,1,1,3,1,0,23,3,4,15,6,1,9,10.0,0.47058823529411764,0.029411764705882353,0.17647058823529413,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,1,4,4,3,1,4,1,3,3,0,10,2,2,10,9,7,8,10.0,0.8,0.7,0.9,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
25,26,1,3,3,2,4,1,4,2,0,6,5,2,6,5,1,4,6.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45,2,2,2,1,2,3,0,3,1,0,9,3,3,8,7,3,1,0.0,0.125,0.375,0.875,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
23,10,1,1,4,1,3,1,3,4,0,2,3,3,2,2,0,2,2.0,1.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
47,27,2,2,4,2,3,4,3,4,0,8,2,3,5,4,1,3,2.0,0.6,0.2,0.8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
34,2,3,4,3,2,4,1,4,3,0,6,5,3,6,5,1,4,6.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
55,2,3,4,3,5,1,5,3,4,1,23,2,3,5,2,1,4,4.8,0.8,0.2,0.4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
36,8,4,1,2,3,1,1,3,2,0,10,1,3,10,7,0,9,10.0,0.9,0.0,0.7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52,19,4,4,3,1,4,0,3,1,1,5,3,3,4,3,1,2,0.0,0.5,0.25,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
26,1,2,1,1,1,4,3,3,1,1,5,2,3,2,2,2,0,1.6666666666666667,0.0,1.0,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,27,3,2,3,2,3,4,3,1,1,11,3,2,8,7,1,1,2.75,0.125,0.125,0.875,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,8,3,4,2,2,1,6,3,3,0,6,2,2,4,3,1,2,1.0,0.5,0.25,0.75,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
34,1,4,2,4,1,4,2,3,3,0,10,2,3,4,2,1,3,5.0,0.75,0.25,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
54,19,4,4,3,2,1,7,3,2,2,9,4,3,5,3,1,4,1.0,0.8,0.2,0.6,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,8,1,3,3,2,4,0,3,2,1,5,3,3,4,2,1,1,0.0,0.25,0.25,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
37,10,1,4,3,1,1,0,3,2,2,6,3,2,5,3,4,3,0.0,0.6,0.8,0.6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
38,2,4,1,4,2,1,6,3,4,0,17,2,3,15,7,4,9,2.8333333333333335,0.8,0.26666666666666666,0.4666666666666667,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
34,2,4,3,2,1,1,1,3,3,0,6,3,3,6,5,1,3,6.0,0.5,0.16666666666666666,0.8333333333333334,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
35,8,4,1,3,1,4,1,3,2,1,3,1,2,3,2,0,2,3.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,1,3,4,1,1,3,3,4,3,2,7,2,3,2,2,0,2,2.3333333333333335,1.0,0.0,1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
40,2,2,3,4,2,2,1,4,4,1,8,2,3,8,7,3,7,8.0,0.875,0.375,0.875,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,8,2,3,3,2,1,5,3,2,1,6,1,3,3,2,1,2,1.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42,8,3,2,3,5,4,1,3,2,1,23,4,2,15,7,7,9,10.0,0.375,0.5833333333333334,0.2916666666666667,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23,6,3,3,4,1,1,1,4,3,2,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
24,9,3,3,2,1,2,1,3,3,2,1,4,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
52,11,4,4,3,2,3,7,4,2,1,9,3,3,5,2,1,4,1.125,0.8,0.2,0.4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
50,2,3,3,3,4,3,5,3,4,0,23,3,3,4,3,0,3,6.0,0.75,0.0,0.75,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
29,1,2,2,2,1,1,1,3,4,1,1,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
33,7,3,3,3,3,3,0,3,4,0,14,3,4,13,9,3,7,0.0,0.5384615384615384,0.23076923076923078,0.6923076923076923,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
33,16,3,1,3,2,1,5,3,3,0,6,3,3,3,2,0,2,1.2,0.6666666666666666,0.0,0.6666666666666666,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47,2,2,3,3,4,4,1,3,3,1,23,3,2,15,9,3,0,10.0,0.0,0.11538461538461539,0.5384615384615384,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
36,1,3,3,3,2,2,0,3,1,1,10,2,3,9,7,0,5,0.0,0.5555555555555556,0.0,0.7777777777777778,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
29,23,2,3,4,1,3,1,4,3,1,10,3,3,10,7,0,7,10.0,0.7,0.0,0.7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
58,2,4,4,3,5,2,7,3,4,0,23,2,3,15,9,7,8,5.714285714285714,0.25806451612903225,0.41935483870967744,0.4838709677419355,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
35,1,4,4,4,1,3,3,3,3,0,7,1,3,2,2,2,2,2.3333333333333335,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42,1,2,4,2,2,4,7,3,4,1,8,4,3,4,3,0,2,0.8888888888888888,0.5,0.0,0.75,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
28,2,4,3,3,1,3,6,3,4,0,5,3,2,2,2,2,1,0.8333333333333334,0.5,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
36,13,3,3,3,1,2,4,3,2,1,8,2,3,5,2,0,4,2.0,0.8,0.0,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
32,4,3,3,2,2,3,1,3,3,1,14,3,3,14,9,6,8,10.0,0.5714285714285714,0.42857142857142855,0.9285714285714286,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
40,16,4,1,2,2,3,6,3,4,0,10,5,3,1,0,0,0,1.6666666666666667,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
30,2,3,3,2,2,4,5,4,2,0,12,4,2,1,0,0,0,2.4,0.0,0.0,0.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
45,2,3,2,2,1,3,1,3,4,0,1,3,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42,29,3,2,3,2,2,1,3,4,1,10,3,2,9,8,7,8,10.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
38,12,3,1,2,2,1,2,3,3,1,13,3,2,4,3,1,2,6.5,0.5,0.25,0.75,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,16,4,3,2,1,4,1,3,3,0,6,3,3,5,2,1,3,6.0,0.6,0.2,0.4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
49,11,3,3,3,3,4,1,3,1,2,9,3,4,9,8,7,7,9.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,2,1,3,3,2,4,4,3,3,0,12,3,2,9,7,7,3,3.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
43,14,2,2,3,4,1,6,4,3,1,22,3,3,4,1,1,0,3.6666666666666665,0.0,0.25,0.25,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
27,5,1,3,2,3,4,1,3,2,1,9,3,3,9,8,0,8,9.0,0.8888888888888888,0.0,0.8888888888888888,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
35,7,3,3,3,3,3,3,4,2,0,17,3,4,8,5,1,6,5.666666666666667,0.75,0.125,0.625,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
28,2,4,2,3,2,2,1,4,1,0,8,2,3,8,7,7,5,8.0,0.625,0.875,0.875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,3,2,3,3,1,4,0,3,3,1,4,1,1,3,2,0,2,0.0,0.6666666666666666,0.0,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26,5,2,3,2,1,3,1,3,1,1,8,2,3,8,7,1,7,8.0,0.875,0.125,0.875,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
27,3,3,4,3,1,4,1,3,3,2,1,5,2,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
51,26,4,1,3,4,3,2,3,3,1,23,2,2,15,6,4,9,10.0,0.85,0.2,0.3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44,4,3,4,3,2,2,7,3,4,0,10,2,2,5,2,2,3,1.1111111111111112,0.6,0.4,0.4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
25,2,1,1,4,1,1,7,3,3,0,6,3,2,4,3,0,1,0.8571428571428571,0.25,0.0,0.75,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
33,1,3,1,4,2,1,1,4,1,1,9,5,3,9,8,0,8,9.0,0.8888888888888888,0.0,0.8888888888888888,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,27,1,3,2,1,1,1,3,4,0,6,3,2,6,5,1,1,6.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36,1,2,2,3,2,4,1,3,4,1,18,1,2,15,9,4,9,10.0,0.6111111111111112,0.2222222222222222,0.7777777777777778,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
32,13,4,2,3,2,4,2,3,3,1,8,3,2,5,2,0,3,4.0,0.6,0.0,0.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30,5,4,2,2,1,4,7,3,2,1,10,3,2,5,4,0,3,1.1111111111111112,0.6,0.0,0.8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
53,7,2,1,2,3,4,7,3,4,1,23,3,3,5,2,0,4,5.0,0.8,0.0,0.4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
45,9,3,4,3,3,1,4,3,3,1,18,2,3,5,4,0,2,4.5,0.4,0.0,0.8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32,8,2,3,4,2,3,5,3,3,1,9,3,2,5,3,1,3,1.8,0.6,0.2,0.6,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
52,25,4,3,2,4,4,3,4,3,0,23,3,3,9,8,0,0,10.0,0.0,0.0,0.8888888888888888,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
37,16,4,4,2,2,3,4,3,4,2,9,2,3,1,0,0,0,2.25,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28,8,2,2,2,1,4,1,3,4,1,6,5,3,5,1,0,4,6.0,0.8,0.0,0.2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,2,4,2,2,4,6,4,1,2,4,2,1,2,2,2,2,0.6666666666666666,1.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
44,8,4,1,4,1,4,2,4,3,1,10,2,2,3,2,0,2,5.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
42,2,1,2,3,1,4,5,3,4,0,8,2,3,2,1,2,2,1.6,1.0,1.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
36,8,3,1,2,1,1,0,4,3,0,6,3,3,5,4,0,3,0.0,0.6,0.0,0.8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,3,1,3,3,2,1,1,3,4,0,5,3,3,5,3,0,3,5.0,0.6,0.0,0.6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
35,9,3,4,2,3,3,1,4,2,1,17,2,3,15,9,5,9,10.0,0.8823529411764706,0.29411764705882354,0.8235294117647058,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
35,25,4,4,3,1,2,1,3,1,1,10,3,2,10,2,7,8,10.0,0.8,0.7,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
32,1,3,4,3,1,4,0,3,2,1,4,2,3,3,0,0,2,0.0,0.6666666666666666,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
25,4,1,3,2,2,1,1,3,1,0,5,1,4,5,2,0,3,5.0,0.6,0.0,0.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
49,1,3,3,3,1,1,2,3,2,1,7,2,3,4,2,0,2,3.5,0.5,0.0,0.5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
24,4,1,1,2,1,4,0,3,4,0,6,2,2,5,2,3,4,0.0,0.8,0.6,0.4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
32,5,2,2,3,2,2,1,3,4,1,10,3,3,10,8,5,3,10.0,0.3,0.5,0.8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
38,9,3,2,2,1,2,0,3,4,1,3,3,3,2,2,1,2,0.0,1.0,0.5,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
42,3,3,3,4,2,4,2,3,2,1,17,1,2,5,3,1,3,8.5,0.6,0.2,0.6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
31,11,4,4,3,1,4,3,3,2,1,8,2,3,6,4,0,2,2.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
29,1,3,2,2,1,3,6,3,3,2,5,3,3,3,2,0,2,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
53,8,3,1,3,4,4,5,3,3,1,23,3,3,2,0,2,2,5.6,1.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
35,25,3,4,2,3,2,3,3,1,0,16,2,3,13,9,4,8,5.333333333333333,0.6153846153846154,0.3076923076923077,0.7692307692307693,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
37,21,2,3,3,1,4,5,3,2,1,10,3,3,5,4,0,0,2.0,0.0,0.0,0.8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53,23,4,4,3,4,4,6,3,3,0,23,1,3,12,9,3,8,5.5,0.6666666666666666,0.25,0.75,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43,1,3,4,3,2,4,4,3,2,1,12,2,2,5,2,2,2,3.0,0.4,0.4,0.4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,2,2,3,3,2,4,0,4,1,1,8,2,3,7,6,7,7,0.0,1.0,1.0,0.8571428571428571,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
37,19,2,1,3,3,2,1,3,4,0,10,2,3,10,0,0,9,10.0,0.9,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
50,2,4,1,3,4,1,1,3,4,1,23,3,3,15,6,7,7,10.0,0.22580645161290322,0.45161290322580644,0.1935483870967742,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
39,2,3,4,2,2,4,7,3,3,2,13,2,3,5,4,0,4,1.625,0.8,0.0,0.8,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,3,2,4,3,1,2,3,3,3,1,7,4,4,4,3,0,3,2.3333333333333335,0.75,0.0,0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
32,25,4,1,3,1,4,1,4,3,0,1,2,1,1,0,0,1,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
29,7,1,1,2,1,4,6,3,3,2,8,5,3,4,3,0,3,1.3333333333333333,0.75,0.0,0.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44,9,2,2,3,1,1,1,3,4,0,8,1,3,8,7,7,1,8.0,0.125,0.875,0.875,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
28,5,4,1,3,2,4,1,3,2,0,4,3,3,4,2,0,2,4.0,0.5,0.0,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
58,2,1,4,2,1,4,7,3,4,1,3,3,2,1,0,0,0,0.3333333333333333,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
43,8,3,1,3,2,2,4,4,3,1,4,2,4,1,0,0,0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
